,text,is_misinfo
12672,"Pfizer Plans To Ask U.S. Regulators To Authorize Its Booster Dose of Its COVID-19 Vaccine To Combat Delta Variant Within the Next Month 
#DrLiMengYan
#CCPVirus #Covid19
#UnrestrictedBioweapon 
#ContemporaryGeneticWeapon
#OriginOfCOVID19
https://t.co/JCK1Y2A5qy via @Gnews202064",1
12673,"If you get excited on the 1st of Jan when the new medical aid kicks in, go register for the vaccine",0
12674,"Each year I get sick from the flu shot. 
I was afraid of the Covid vaccines. But with my #pfizer vaccine I was prepared. Drank a lot of water and fueled with protein. Not one reaction. #vaccination  #GetVaccinated",0
12675,ptd just got me even more excited about my vaccine !!,0
12676,"COVID Vaccine Likely Saved Life Of Man Who Still Contracted Delta Variant, Doctor Says https://t.co/iqbbnYAyhm https://t.co/IcZdwQ4UGz",0
12677,"I got the jab… #GetVaccinated 

The Covid-19 vaccine protects you, your loved ones and members of the community. Get vaccinated and save lives!

#CRAN #ICT #Regulator #GetVaccinated 📡🇳🇦 https://t.co/jtbTXsaw1k",0
12678,"After months of waiting and complaining, i finally get my vaccine appointment. Argh so excited! https://t.co/NCjZ1K6H1e",0
12679,"Also, I had the nap as a treat because I’ve been working my ass off and was a nervous wreck getting my second vaccine today but didn’t faint👍👍.
Yep, sleep as a treat.",0
12680,"I received my second vaccine this week. So grateful for our front line healthcare workers, our teachers, and so many others who have assumed so much risk throughout the pandemic. #humbled",0
12681,"Alhamdulillah, received 1st dose vaccine SINOVAC today!
Thanks to @JKJAVMY @Khairykj for excellent immunisation program!
#HapusCOVID19 #vaccinated https://t.co/VyI4foINbf",0
12682,Yasss! This green app is on fire this morning with the messages for vaccine registration for 35 to 49 #GetVaccinated,0
12683,"5 minutes into Southside Chicago morning shift for door-to-door vaccine volunteer.
#Vaccine 
#GetVaccinated https://t.co/mJeXO7XmVL",0
12684,"BOOM!!  292: It's Gene Therapy, Not a V a c c i n e https://t.co/DXBQqD73tW",1
12685,"Fully vaccinated today - thanks to my partner’s company offering vaccine appointments to the family members as well. 

Arm is sorer than the first shot and feeling more lethargic as well but still grateful I completed both doses within 6 weeks.",0
12686,"My wife has got second dose of coviesheid vaccine.

Thanks a lot @HarishKumarDaga for your help.

#grateful 🙏 https://t.co/3g8uhZrBqI",0
12687,"We report a #cryoEM structure of a @pfizer #SARSCoV2 #mRNA #vaccine induced #antibody determined by the incomparable @cgaltomare 
We are beyond grateful to our friends and collaborators @TheBcellArtist @VivianaSimonLab and @florian_krammer https://t.co/aEJKdnKyan",0
12688,It is much better to take a vaccine than to take the virus. #GetVaccinated #getvaccinatedasap #Vaccination,0
12689,"They're bringing forward the new horizons!
This will greatly assist the rollout of the vaccine program.
We're in a very strong place! 

This sounds amazing. 
So grateful to our beloved leader.",0
12690,These people refusing to take the vaccine are going to be the end of us all. It’s not a game. This thing is eventually mutate to something even worse. #GetVaccinated,0
12691,got my vaccine appointment yay,0
12692,"I can’t think of a time I’ve been more grateful to step on my home and native land. 18 hour drive from San José to YVR to put an end an 18 month separation from my family. Thank you, @pfizer !",0
12693,Finally got my 2nd dose of Pfizer. And I'm already feeling out of it 🥴. Imma be out for two days at least 😭🥺,0
12694,The So-Called COVID-19 “Vaccine” Is Really A Dangerous Experimental Gene Therapy by Dr. Steven Hotze #COVID19 #vaccine #vaccination #mRNA #genetherapy https://t.co/tvNJxN58hm,1
12695,Dr. Sherri Tenpenny: MDs Agree Agree the Covid Vaccine is a Bioweapon@RealAlexJones https://t.co/8Qp50O3R0i,1
12696,yey Alhamdulillah got my first dose of vaccine💉🥳,0
12697,"Got my first dose of Sinovac vaccine yesteday. There is not much side effect, demam pun takda. Just muscle pain tempat kena inject tu je but very mild, mengantuk, extra lapar &amp; haus. 😂
Alhamdulillah so far im good &amp; healthy! 😁",0
12698,Alhamdulilah finally i got my 1st dose of vaccine 💉 https://t.co/M8DT24TRHg,0
12699,"Luckily for us, FDA has credibility where the CDC...um...might not have as much. The guidance I'm most interested in is vaccine advice for our loved ones over 65 as we get into the fall and winter. For now, grateful for a safer summer than...well...last summer.",0
12700,"Anybody Not Going To Sleep This Weekend?

Virus, Vaccine, Control, Eugenics, Depopulation, Food, Human Race...
https://t.co/qpkJs9DKeu",1
12701,This is NOT a vaccine. It is a potentially lethal experiment—and possibly a bioweapon! https://t.co/zEV4FpesVU,1
12702,"Vaccine, yay. About time I was allowed to get it.",0
12703,"Getting a little nervous at the prospect of 100,000 infections per day. Ongoing RA flare-up I attribute to Pfizer notwithstanding, my RA means my immune system response to infection will be a bit feeble. 😬",0
12704,"Second Pfizer shot done! ❤🧬💉🩹 #FullyVaccinated 
Grateful to have the opportunity to protect myself, my family and my community. https://t.co/5XX1ZDYzvk",0
12705,man im so emo...got my second vaccine this week and things are opening up in my city....making plans to see friends in the next month or so...things feel less hopeless and permission to dance is so timely and joyful and im just so grateful bts shared it with us,0
12706,"Take this however you want.🙏
Canadian officials connected with the York regional police have *leaked out* the ""vaccine"" is a depopulation tool and within 10 yrs will murder 1 billion people. Keep your eyes on the audit and the Vatican.",1
12707,"There has been NO cases in Fiji of people dying from receiving the #AstraZeneca vaccine! Please fact check @UnityFiji 

#GetVaccinatedASAP",0
12708,"pfizer made me feel so rubbish, still made it to my hair appointment (thank you jord as always) but I'm suffering rn ldsjhsjdmdns. Still very grateful I was able to be vaxxed tho 💖 https://t.co/LV950P93ua",0
12709,getting my COVID vaccine tomorrow.. honestly rlly nervous :/,0
12710,2nd dose of Pfizer done here in Brisbane #yay4science https://t.co/8SeL8HxJ4O,0
12711,"Have you been #vaccinated? 
Are you due for your second vaccine dose? Do you live in Nasinu? 
There is a second drive-through and walk-in vaccination site at📍FNU Nasinu Campus. 

Opening hours for tomorrow, Saturday 10th July: ⌚️9am-3pm. 

#GetVaccinated #BeProtected https://t.co/6bOhehVpxk",0
12712,Yay it's time for IRL gacha time aka vaccine time https://t.co/VKLiGMHcWw,0
12713,i get my blood tested like every two weeks but im nervous for my first dose of vaccine what is this,0
12714,6 days post second Pfizer shot and didn't have any side effects #GetVaccinated when you can,0
12715,Alhamdulillah I got vaccine dose 1 appointment,0
12716,"No selfie, but very excited to be partly vaccinated after getting my first AZ shot at the doctor's yesterday. I booked a regular appointment to see the doctor, assuming that's what I needed to talk through risk — but now I think you just book a regular vaccine slot, because —",0
12717,DEPOPULATION ALERT: Shocking new study reveals covid vaccine TERMINATES 4 out of 5 pregnancies via “spontaneous abortions” https://t.co/P03GBkWzZ3,1
12718,"I get it , not everyone can get a vaccine . Autoimmune reasons and on and on .. but why Is Fox literally pushing “ JUST SAY NO TO THE DANGEROUS VACCINE “ just insanity",1
12719,"2nd dose of Moderna vaccine done! 
Chilling at the observation area 😄
Thankful to have received this and hoping more of the global population is able to access it. We aren't safe until everyone is safe.
#moderna #vaccinated #covid19 #GetVaccinated https://t.co/2zhnRRIXTt",0
12720,It's the day I'm excited yet fear the most: Vaccine day 💉,0
12721,so excited to get my 1st dose of the covid-19 vaccine today ✨,0
12722,"July 8, 2020-a day to remember. My Covid test came back positive Didn't need the results as I already knew I was really sick. March 2021-so grateful to get a vaccine.",0
12723,I got the first PFIZER VACCINE YAY,0
12724,"Tell me something positive about your day.

Me : Alhamdulillah, I’ve just received the date for my 1st dose vaccine from MySejahtera :)",0
12725,"I need to practise my dance moves for after I get my vaccine...will I do the worm back to my car? Will I do the running man? Pantsula? Electric slide? Vosho?

All I know is that as soon as I'm vaccinated, I'm going to be uncontrollably excited...",0
12726,Today is the best day.. bcs of PTD and i’ll get vaccine 1st dose this evening AAAA so excited 💜💜💜,0
12727,"Central banks stating they will use CBDCs to control exactly what you spend. The race is on to inject the kids with this experimental gene therapy. Economic downturn everywhere. Door to door vaccine checks coming, and to top it all off cyber polygon the next 201 kicks off soon. https://t.co/uPoE3QOpj3",1
12728,Google “Tuskegee Syphilis Study” this is our government to this day..when they force an untested vaccine for our own good ..maybe wait.,1
12729,🇺🇸The main stream media is warning that VAERS is using “scare tactics”. If that’s not the pot calling the kettle black. They have been trying to scare everyone into taking an unproven vaccine. 🇺🇸 https://t.co/glncVSXEJL,1
12730,"I am grateful, very grateful for a vaccine.  Canada needs to help others more. The Cuba segment particularly interesting. #cdnpoli #bcpoli @CanadaFP https://t.co/hVKGxrjAEh",0
12731,"When I was a child, I remember lining up in a long line at Denver City Park to receive the  Polio Vaccine in a grateful peaceful assembly. No need for dissent or civil unrest.",0
12732,tomorrow im getting my first round of pfizer! kinda nervous but also excited:)),0
12733,Alhamdulillah my dad safely gotten his first vaccine dose! im so so happy😭🤍,0
12734,"I was nervous and anxious about getting vaccinated. You may have loved ones who are resistant so pls treat them with love. I appreciated this article &amp; TCM perspective. 

The Traditional Chinese Medicine Perspective on Preparing for Your Covid Vaccine https://t.co/gZ68jBAd7e",0
12735,yay alhamdulillah finally got the date for my first vaccine 🥳 im not afraid of needle but feel quite nervous sbb dah lama tak kena cucuk 😂 hopefully semua okay je nnt aamiinn 🤲🏻,0
12736,Getting my first dose of vaccine today and I'm nervousssss 😂😂😂,0
12737,"Aww, JuJu was a little nervous getting his vaccine but our Wellness Waggin' staff is always there to offer a helping hand (or two). We have upcoming dates in Colorado Springs and Pueblo! Click here to schedule an appointment! https://t.co/zyEJjQGcRC #HappyTailsHappyHearts https://t.co/yNehVpwG21",0
12738,Will have my second Pfizer shot today. Am a bit nervous since the first one messed with my additional heartbeat and the second one usually has more kick. Lets hope upping my prescription will help as it did last time.,0
12739,No surprise that a massive brewery selling a mind dulling and addictive substance that is known to reduce your life expectancy is pushing a untested vaccine in an advert..  #BoycottHeineken,1
12740,Alhamdulillah abah dah completed his 2nd dose of Pfizer vaccine today,0
12741,"Ya gurl fully vaxxed awwyeah!!! Pwede na ulit makipag-date. Char lang dont mind me pls im just happy yay

#pfizer #ilovetaguig #roadtozero https://t.co/ccDKmrFhhv",0
12742,Everyone’s nervous while here i am about to get my 2nd dose of vaccine 🤪 im also nervous btw,0
12743,"#Oregon has now administered 2,564,438 first and second doses of #Pfizer, 1,752,116 first and second doses of #Moderna and 172,177 single doses of #JohnsonJohnson #COVID-19 #vaccines. #GetVaccinated",0
12744,"Dr. Robert Malone mRNA Vaccine Inventor Censored #vaccine #mRNA #COVID On 11 June 2021, the inventor of the mRNA vaccine technology, Dr. Robert Malone, spoke out on the DarkHorse podcast about the potential dangers of COVID-19 gene therapy injections. Th… https://t.co/QH1Aw1YmGq",1
12745,"THIS GIRL IS ON PFIZER! 🔥

So exciting to be fully vaccinated (and to get a sticker). I'm very thankful and grateful. 

As a volunteer in aged care it's so important to protect this community.  

All the staff at the MCEC vaccination centre were so kind, thank you. https://t.co/pYmdHdKXby",0
12746,Annnnnd this woman is fully vaccinated 🤗 #VaccinesWork #getthejab #SaveLives #FullyVaccinated #AstraZeneca #GetVaccinated https://t.co/hiUaQXBIg7,0
12747,YAYYY I'M FINALLY GETTING MY VACCINE TOMORROW,0
